seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,label
11.075462911981019,8.160813053803448,11.225763633789331,10.053696327897683,12.108826387247442,10.445055283519936,9.034568723818765,11.31593487834533,8.763853047274225,7.786699366744453,0
10.065877614336541,7.904563282022017,10.290524627577543,10.137005623339013,12.451004215023886,10.083760955264253,9.932229417376849,10.584588115652581,8.897115503735515,6.627166876426117,0
9.080528224256447,8.119218113845339,9.375066593459032,10.130249275151652,12.596540169168506,9.78300409446293,10.822669758923212,9.824979116320897,9.385187680129588,6.213406617798148,0
8.184807939019583,8.785562786287274,8.546539390051482,9.984361613204847,12.583403824529086,9.49890378115762,11.507445231832198,9.09964042773867,10.164810635460826,6.76388387812152,0
7.501492057011199,9.745185360626563,7.9023001002594135,9.72783751817267,12.431284116398741,9.288720386768206,11.84960501393388,8.462987896813358,11.093624638341838,8.028143813348557,0
7.198540581862825,10.757453186427238,7.5953450390043225,9.542217084257373,12.084519671698558,9.27550889371039,11.823079876570208,8.00568980479641,11.99658223209291,9.396274722084216,0
7.39561203291537,11.560607127615617,7.751314733849367,9.576309335581419,11.458924689288779,9.536442286001662,11.491920765751592,7.844053112253559,12.713869866747592,10.313657321696645,0
8.086845969304356,11.968911692623267,8.374500849832925,9.740665773950361,10.542209139303218,10.057764035882196,10.93305314569287,8.05951870865593,13.128484911636976,10.582295272975935,0
9.132395959487194,11.948165172186254,9.339431773300086,9.84028666885923,9.433344218497256,10.758651591412885,10.184986986866114,8.640494169108129,13.168655062572295,10.356769754686699,0
10.287771458394815,11.59163274328693,10.429665896234697,9.809617288703745,8.323796674149735,11.520918009288676,9.283364849371027,9.478408072301963,12.772599756185427,9.915453669004933,0
11.260834881189018,11.027221056106972,11.373112275909415,9.708955041231263,7.448404775722484,12.206987612943982,8.350671341462299,10.405289496879371,11.886876771239299,9.488945943165565,0
11.822018378004161,10.338225787871414,11.923728548507192,9.606346782402651,7.008266393913715,12.688724729088792,7.62709447980046,11.23060839275513,10.562494911438588,9.18599412268982,0
11.905782453127257,9.565616946264425,11.978585948911972,9.546967485592084,7.099287812300801,12.891505724602546,7.379260234557658,11.779591726197653,9.038647406538471,8.976537067191837,0
11.604353307254337,8.785437515042354,11.616390514793098,9.574075713069888,7.683630473703923,12.824899013357133,7.747230141228239,11.946027766475902,7.704836428994802,8.818423190897786,0
11.06987310627789,8.147412269208626,11.013346608469107,9.729186446909406,8.606754430120725,12.558063417257966,8.656469276486462,11.725794809480586,6.995179430983277,8.781330233578116,0
10.419916501294622,7.817038130399312,10.316924164131736,10.034836959080671,9.630427861266606,12.127666566407777,9.852712215087202,11.193279931885838,7.243826257384635,8.983694294795658,0
9.702617607085001,7.908131625174247,9.591295296876014,10.47719144263586,10.485636894010796,11.481228679597034,10.999959926213103,10.444286515962967,8.453887731016849,9.482874688473137,0
8.944474443412426,8.452768639190182,8.877370133265629,10.996474354869294,10.973435000038904,10.563224691136883,11.794293734924528,9.569040532064244,10.194979367316105,10.261898593278135,0
8.247811444511512,9.376699874154845,8.272575047022295,11.500230393216105,11.068639861586146,9.439917240858271,12.069018767061998,8.682485415283244,11.778693896205356,11.242126296102606,0
7.807039843867885,10.490702146325749,7.9203550095693345,11.904313443360731,10.914528616805688,8.318825560062661,11.842529829025485,7.960187943947815,12.602681902982782,12.27209219889777,0
7.791203934520255,11.528712464774483,7.948674517451873,12.165528663690521,10.686850737800002,7.4863902471335,11.275141012742175,7.609042843019462,12.481009777066777,13.144087749315736,0
8.242481452049992,12.22907589459032,8.425411132970963,12.282859418982829,10.473939683835562,7.21086577661957,10.560013759521878,7.775342035822907,11.683016964552024,13.669846259582865,0
9.091783628847267,12.425663460979278,9.308929415220447,12.290566273270459,10.27797721190262,7.614581432159707,9.825194700044895,8.458481649546627,10.68932923010974,13.766753031786818,0
10.18731993380037,12.10756183390398,10.41532813066204,12.239123534956189,10.075570915480464,8.586623812457566,9.121138489697708,9.491672151900717,9.863601688638028,13.468491605589062,0
11.297672013670544,11.415975182225331,11.46603363401695,12.134694068823523,9.860614051665836,9.795690144242906,8.49105839034326,10.59456166784185,9.283078982027883,12.832344936308779,0
12.162287875500887,10.561468113443052,12.19281972259135,11.889296977114334,9.65810599837286,10.80167925756983,8.032941841192445,11.472845846718265,8.88981392391709,11.855246314223738,0
12.586589786303566,9.705225538885948,12.42679001605608,11.374843651821918,9.51512036470062,11.291292794968802,7.877085145456336,11.926985112491279,8.67567022567956,10.538378487956807,0
12.51171717848628,8.922617928777791,12.144096785521887,10.547691397336017,9.470780391323085,11.278259739147424,8.106489953790287,11.913152154593794,8.672127104181651,9.019792639768015,0
12.023201415285202,8.282327021023804,11.467797554220553,9.503830095865167,9.535576844499454,11.00295651077846,8.701590475913823,11.521609400510195,8.89640764038673,7.600521792537881,0
11.291269575879882,7.914470917307611,10.600102321704052,8.426470601917142,9.701958842860165,10.669168685973547,9.548337045987896,10.895648269575123,9.353638311110988,6.694971131013642,0
10.462602231972056,7.963200392961726,9.706571970658052,7.518706480324247,9.962483008273853,10.357511841454778,10.47832939034287,10.158120751055941,10.03534346557854,6.758570051094402,0
9.607148899560135,8.478493731136108,8.870323657342112,6.961460898288024,10.308703345494765,10.073220907911573,11.300074676319745,9.397299823207758,10.897471007809838,7.969294295192074,0
8.785628641331398,9.371591158870496,8.167814770570429,6.866262637612505,10.719052867000372,9.787255593828636,11.834596972605063,8.704080760847294,11.839907795451882,9.90528457844444,0
8.12989834992227,10.442969265448655,7.740428049192815,7.247401991754004,11.15079743783972,9.509585948897286,11.974048359444026,8.204958885080142,12.70367865484536,11.758713355895402,0
7.811603435376979,11.423468048120885,7.743481342545727,8.036537256525778,11.541836019887649,9.338683112070933,11.721058514633903,8.037632795004612,13.311735342680466,12.809654810478111,0
7.937381620504723,12.057304797564786,8.231167242754864,9.094909333898153,11.825871171261149,9.40275405155944,11.163442246402303,8.284080307211614,13.537194120969206,12.843305130603365,0
8.498228740232081,12.21618552799804,9.115776690511384,10.211771437930523,11.957517176834298,9.766607985459824,10.408126201306585,8.920745185158209,13.336198043183908,12.138204177011698,0
9.393962777695927,11.936134399660597,10.204189507087495,11.132789891387675,11.933038490815456,10.395661513012834,9.543194166292084,9.815907772230402,12.713484184374677,11.119124966398054,0
10.445938316172041,11.349918921277581,11.234462855936506,11.655100174269654,11.778933586581651,11.176660760690142,8.670783292688567,10.763025333064508,11.685554896412278,10.149429068194156,0
11.404200034606253,10.58795391332104,11.942041844184667,11.73320509865609,11.502297647893052,11.959843489169776,7.961086073104144,11.531012287705925,10.319275364483182,9.453136059794016,0
12.028705199432574,9.727288408040101,12.17084110664835,11.470876640465725,11.065314437115594,12.598122511834763,7.631405978676115,11.929824524286342,8.793105363842967,9.032697905794464,0
12.205368333667185,8.836691909979688,11.9370383521983,11.017244172873696,10.43944538068084,12.978376283347156,7.8373137331541125,11.878168147310323,7.40070642907523,8.783408910803287,0
11.9753687109163,8.058203010371281,11.379972147247452,10.519976156570639,9.672781578862704,13.05433866725744,8.566918979924946,11.426051274249803,6.515338431397622,8.70256096375503,0
11.462361918269286,7.595426328313421,10.647885654372612,10.135642920573899,8.8807992946298,12.858674329367258,9.628901215355016,10.706413306720739,6.489566473104636,8.878998483177364,0
10.779839717764004,7.601912253437009,9.830080653794097,9.963652760671913,8.193761402243373,12.438208809678873,10.724172245342531,9.854916039438477,7.40354562056103,9.366292694938469,0
9.98798654496118,8.10488071591155,8.999119286601806,9.959793308702833,7.723992941937797,11.768536138431372,11.552948148365143,8.976204567009539,8.938913718607733,10.1366598803366,0
9.136703226132783,9.011788983532304,8.284905637367194,9.994958019000016,7.547820571099584,10.799564213286617,11.922449839156576,8.18649653289315,10.541032253424179,11.090441024310284,0
8.351073019884293,10.134924383902627,7.860550320634925,9.979949061470672,7.698392767982083,9.593440378319617,11.80853123204795,7.655971954257081,11.66071436017639,12.070824322790257,0
7.83558053775413,11.232306895810135,7.866800200896175,9.900686176404173,8.175057193726419,8.369448654130961,11.333821539644807,7.56768579455931,12.048266243984399,12.895785949956919,0
7.760659175956818,12.0758642865816,8.357850234658915,9.783329480789613,8.934793539909503,7.437919678116124,10.672503286106588,8.013099697962001,11.844431779210469,13.409543241941796,0
8.156548171281269,12.509960473911935,9.26500021440828,9.664053290468297,9.857502487910558,7.108686545744228,9.953854980252029,8.921159310626999,11.338439593466191,13.536484039096,0
8.91756923395494,12.473723374432973,10.38845074719019,9.574507747891479,10.734163238935912,7.559362094738575,9.242612447866655,10.072140497033772,10.748391437878414,13.303632131829014,0
9.867654561722475,12.005185952804705,11.451854791711009,9.531540445277813,11.32858413654381,8.690292360247659,8.595910217202464,11.166578903087755,10.203958146394527,12.787459875181092,0
10.81730233184123,11.23569294359304,12.19172392637434,9.538015238200662,11.50202537345364,10.108586620397205,8.116914193290842,11.922112464483346,9.752787179907205,12.01088235530032,0
11.597440801653395,10.339462567923064,12.436357597798377,9.596082408272757,11.29734807707072,11.281119173845394,7.935709913563413,12.172296272034178,9.388486983450742,10.930882009762387,0
12.077277761405162,9.452096213326703,12.15738372326008,9.716040865690912,10.895633286800862,11.838910795887783,8.137729074102829,11.920587172177964,9.140482837969206,9.56659535462606,0
12.178268672751793,8.650144770235096,11.477716530400441,9.912899469389014,10.499599200098997,11.80000700819019,8.709636805799725,11.310810029160304,9.094022377962775,8.10614515859194,0
11.89424499636803,8.016174946002968,10.604240632834646,10.200361869680233,10.237684181517512,11.429827025666322,9.53874472251941,10.527644766728693,9.326187284916081,6.8896391447331755,0
11.306984964053584,7.681563030039283,9.707339605790336,10.582936819847884,10.114320754549286,10.967293151457733,10.451257950154886,9.7093717646509,9.855300063945847,6.338152214964071,0
10.558378943229227,7.763380570381383,8.870095835776626,11.037525854282602,10.040556277133804,10.539474790148653,11.257162107336645,8.944061251100335,10.628162219815902,6.771977463370057,0
9.777138258940784,8.27512178415331,8.165580921717009,11.49857104546002,9.92982361783941,10.169418025220118,11.79336904725815,8.325444526220334,11.529209324758547,8.073070420935338,0
9.038825547600844,9.123738325771598,7.732870231392756,11.877768876659045,9.765165041394903,9.809552358148405,11.971423943775884,7.978994723079921,12.405334006934046,9.673977072615585,0
8.415327616018516,10.142903557250085,7.727718779904197,12.1132934170618,9.596844236178233,9.458051457426004,11.797961431535509,8.011971930646041,13.1044574478643,10.90108575504669,0
8.034376717320711,11.104020978782494,8.201967332455913,12.199537160251616,9.49750793437854,9.233009892525958,11.33172732016005,8.445515309095356,13.520223082927393,11.357334578151148,0
8.033664851367982,11.770768347968433,9.055861129943999,12.168363246163514,9.522811431678232,9.286235071678528,10.61813908368786,9.198345107581186,13.61128905515957,11.11632132499007,0
8.450557469630679,12.00644783378606,10.085427476337909,12.036843875764283,9.70165354364833,9.680849387005896,9.691259642731602,10.115132240503067,13.360214615308145,10.530021478816119,0
9.197357264469655,11.827042008112157,11.037818736607713,11.758865463745984,10.044453219474406,10.35666329382578,8.656469220369003,11.00558807897352,12.715238596751583,9.919588714974239,0
10.11824632223595,11.346871721103085,11.676515053306437,11.241890802117105,10.54123492358452,11.169053217459831,7.7452224207740965,11.6834459910764,11.624185737116983,9.463493586992206,0
11.02022827161188,10.683746644634514,11.868928980175458,10.440610680070227,11.147224280216502,11.960709177131292,7.24911648855245,12.01275543507191,10.146663369567285,9.194238897768555,0
11.699390973594793,9.910565066465795,11.629782754980248,9.431174401529324,11.781435592378706,12.610444618317718,7.367987616841904,11.946664402798174,8.507447297146879,9.03210643985326,0
12.012493929071933,9.091148947847273,11.081724591566593,8.40535504990539,12.343740438067037,13.037130946805126,8.091797055612943,11.521810935497244,7.0568971606247795,8.924630976824993,0
11.934083007143007,8.351508039866125,10.363595114721983,7.629222823879601,12.7389454119838,13.201429209684267,9.2125004848348,10.810868858809062,6.211472630220904,8.943922892687613,0
11.533780169057293,7.872774746507265,9.569442455750456,7.360657222824408,12.907002433393385,13.112719075288174,10.426882358888628,9.890618453600998,6.317688894555487,9.209276613764963,0
10.90191451271979,7.8019348863581675,8.78742402373073,7.683941911573306,12.836863681601816,12.783021904141664,11.443865524874273,8.87456458589879,7.3442969165877585,9.775183958363558,0
10.094355333409469,8.19577564232989,8.15578228206118,8.419874717998502,12.526926549077585,12.162327152085734,12.062485164369663,7.964842461601981,8.840846932345091,10.602692319587716,0
9.155488016605632,9.0105600392482,7.823116636075936,9.255295472921048,11.9431952899131,11.187721917881511,12.208420168980293,7.425950225321183,10.269802497588856,11.57310762102218,0
8.204021918371946,10.091761194636156,7.891556486271101,9.930363053154224,11.062900685547671,9.912835614397984,11.924589831616176,7.466961131832221,11.268989538980257,12.511070710473977,0
7.4623314124478926,11.194986000806393,8.409121773489549,10.33144887292213,9.950218106607384,8.558535254395954,11.325910911503492,8.120973181662363,11.718211004765024,13.228162420242757,0
7.1627714151730615,12.058649244426563,9.333449437311339,10.475713599181695,8.76635630339056,7.4609088669525825,10.542607302151762,9.220761103387108,11.646242363113249,13.586966497399416,0
7.427380944878451,12.488134767445777,10.486698406372346,10.452319395097211,7.733358125976218,6.9681886948958365,9.692410102702313,10.464674435762769,11.16427689961678,13.553610221513768,0
8.22728077366731,12.41091758388771,11.588404682294243,10.38174682165879,7.083373879242329,7.275301104305899,8.898093643861197,11.516232644926095,10.486432368389854,13.178710123614836,0
9.392690727140103,11.895394982252729,12.357825631271865,10.353317958987473,6.980085524433439,8.262506546538715,8.302856541456457,12.114451674338062,9.857449116483762,12.497063246142277,0
10.647779776283851,11.116814958644106,12.615479713178125,10.333474442078629,7.44477183819048,9.517538760044122,8.038073563839818,12.162925551101123,9.407652493230131,11.478387949488045,0
11.697610061688868,10.256508982090288,12.340293869494912,10.200560457913955,8.352619883622799,10.546794179257695,8.171050824689706,11.745459432291197,9.149764865166487,10.137307358223069,0
12.330557219377857,9.416314723730789,11.665214876926505,9.909192116496657,9.471236287350184,11.057147661720187,8.680080652652526,11.047089793115,9.078569729238819,8.663771519660143,0
12.470131707315506,8.652533420408785,10.786845882736047,9.55339640275526,10.493292867106712,11.076586144268802,9.461336183476869,10.239846700406796,9.203012150127604,7.408459157444167,0
12.168105003564872,8.067727098158862,9.845005294159465,9.271899115733069,11.133517214291972,10.807891407429082,10.350638184664405,9.43037925540643,9.533543802564626,6.778072830757373,0
11.56267677882044,7.8147511446509315,8.915896534817648,9.160879150913027,11.29698242122414,10.453238616590593,11.152037035259115,8.696295527410177,10.081304693255154,7.082339941901223,0
10.801289119471555,8.004870412511012,8.113597667538679,9.274209479576454,11.12764992337607,10.13924854183774,11.686150459489376,8.14161017622406,10.83712443867849,8.286101467972896,0
9.968358741438967,8.631583648615987,7.621518256588915,9.639620514196238,10.848831266733166,9.880284271698857,11.85459775040854,7.890935711911313,11.730977445966854,9.928449963413657,0
9.111518868913347,9.570110216753871,7.5937767716394475,10.235342299443266,10.594266123426893,9.631177277147328,11.660731893204444,8.029120649054004,12.615442964791798,11.330639981853913,0
8.342664878032796,10.60778662312695,8.061657968508873,10.96109093722777,10.38100334762021,9.409715383795188,11.157093778511447,8.551060361718315,13.310949539122172,11.962507474011307,0
7.861670607429008,11.487558349866497,8.938106620660555,11.659002326343463,10.160861582370083,9.323730152966771,10.39338779447401,9.353450343447935,13.690985979871106,11.769441804439454,0
7.848563181344254,11.998321507586953,10.037393911168339,12.18139460972384,9.88950206048398,9.476935810153064,9.441183329808972,10.262200541428436,13.716554880856883,11.099974498763345,0
8.34257128026055,12.065840246747983,11.085997536484621,12.448116672295793,9.589914628453105,9.897760611773514,8.459702531079497,11.077069250862262,13.373422811118425,10.349042351887704,0
9.227223612236243,11.752152588382064,11.807366918464039,12.45915266766884,9.34499339833577,10.547706695507216,7.70336120401344,11.622159901475897,12.602944114629585,9.737645837480835,0
10.280891201420582,11.175595378904553,12.047841404002806,12.275889687079047,9.229204023208524,11.3437078889746,7.432746433137021,11.79976600427587,11.360293977201636,9.30145350799375,0
11.230982076001107,10.436153037167868,11.82888913553732,11.987533265880437,9.276327967797153,12.154989532495529,7.780226859239147,11.619468619416152,9.744035993013048,8.997510298666842,0
11.84475091694725,9.604589565338284,11.290991010726556,11.655164157271455,9.496174611885094,12.815163339232395,8.673254046346152,11.166222154983227,8.028485359295392,8.839096129229024,0
12.024423779349142,8.780425224602032,10.58403751658022,11.252605320985388,9.882548883425153,13.181931044750169,9.864680054440479,10.524432696901949,6.606182564495613,8.91277959257862,0
11.814224150576521,8.129829962706761,9.79623826151934,10.687377375977775,10.398009026142178,13.201068413720067,11.019452718050037,9.738262138890136,5.930443673137739,9.289165756973684,0
11.32285315560435,7.824339121276459,8.989403888209372,9.908079072833734,10.966189610030131,12.916511966240206,11.836732301412495,8.863407791379744,6.317114687853419,9.963796412485525,0
10.636506991452443,7.959521051841437,8.278639970521446,8.97558907602346,11.489411937033529,12.396935665926444,12.168786520829427,8.041906253566632,7.6116499469392505,10.856091393499181,0
9.795542839543815,8.534888884085309,7.830885147976367,8.055387518189221,11.879669836579515,11.642315782817407,12.040696961979302,7.494022977462293,9.277694253261163,11.828000226876222,0
8.867559823245044,9.45259505851448,7.797253842952632,7.378116134068461,12.089285895095797,10.613609933707107,11.571101531738378,7.420641747288938,10.710930943617937,12.713611807506368,0
8.023396457405198,10.521195421766539,8.256542422227072,7.164272701159088,12.1336790188148,9.364806030583813,10.890446544228157,7.892075603563464,11.486999311864707,13.361533630890003,0
7.489594607626858,11.49599629337528,9.162839074114029,7.5323236250920536,12.06786895149301,8.101114572313085,10.10695011901934,8.809074787958625,11.525566670167683,13.681400435582244,0
7.429221232776248,12.148555800042265,10.319078221078938,8.452277924678816,11.8985882167993,7.125947299970397,9.318823289992931,9.947125584518393,11.04662153630549,13.656591361315597,0
7.8915693652454015,12.336694058392638,11.429625305610891,9.724677136755034,11.536471714602143,6.748626045359547,8.648242837121131,11.027653187127145,10.385640536197435,13.283219926968956,0
8.8153459296734,12.051331384255008,12.20401092846326,10.969599501133128,10.875893367593354,7.135569328676639,8.239505668118877,11.798358761845533,9.804578599707332,12.505357794353088,0
10.017636187444332,11.413452754617882,12.454402611281594,11.752791284446685,9.90835221819122,8.165999636717086,8.20285931673529,12.116937495526663,9.385225717269389,11.28465834865424,0
11.221656961932634,10.6013106113195,12.15938449598471,11.873575225675967,8.764932898579886,9.454110763566357,8.559544109427934,11.98644445659684,9.095828960012382,9.744526962382006,0
12.14787498496352,9.75335603002444,11.464430299105725,11.495597527216168,7.699187758039187,10.509630051431097,9.23556876400332,11.513381322981047,8.934206959159056,8.194295180356134,0
12.603273274404982,8.951045010444457,10.589360708936967,10.93029893850753,7.023014958062539,11.007320773973477,10.092339226140105,10.8296751364519,8.951591608005556,7.03537635035375,0
12.528919721838559,8.292702363798933,9.698462633637403,10.40389772694995,6.974139164583285,10.978449494773345,10.95329879285699,10.042860137428951,9.183471905866663,6.663876694475377,0
12.005555323413557,7.924572126438963,8.869061150401574,10.034097752144111,7.576505260462318,10.67448047962499,11.621563155816235,9.243986401134928,9.61225527752727,7.2900410443434485,0
11.194617586909674,7.958821093905955,8.179479058502322,9.83293974334051,8.63887842914819,10.314371881808823,11.92723583081166,8.542494196858392,10.190038025661037,8.69859059844642,0
10.240874019210215,8.397540684256594,7.768539980748003,9.707021028621002,9.845438395352629,10.007045917759314,11.802647426462041,8.072182532582273,10.873996343563174,10.300462279715704,0
9.250850340043,9.1543327571379,7.775546442534849,9.563582959595491,10.836609359392154,9.759852084310161,11.318599220149217,7.949533979473868,11.613567224500452,11.444185473722843,0
8.366638144155957,10.081359892285388,8.243291082489492,9.418665593090266,11.352537993277545,9.518446865120026,10.629412275555735,8.215865899738645,12.305853421844951,11.802723014610457,0
7.801110562069409,10.964252914948661,9.095400196086326,9.365069047143773,11.398861328708833,9.286371456632633,9.865800810027393,8.811293905376143,12.806380781381058,11.523609993724037,0
7.747085927254252,11.575474459483203,10.156649010618828,9.473721690772049,11.212992873579346,9.189773896939892,9.090201078683604,9.598940602112942,13.002095810919178,10.966499356422757,0
8.245442346103388,11.787882413307955,11.168398514067311,9.75359090732191,11.007763057931859,9.378365651828599,8.358946779162956,10.41129412202927,12.853268478667959,10.40302389281838,0
